# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,SOMXDSHQKE,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
4.303231393176427666e+00, -1.182303108344049036e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.303231393176427666e+00, -1.182303108344049036e+01, 0.000000000000000000e+00
6.483494076329668232e+00, -1.477878885430061295e+01, -1.010576154393781449e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 6.483494076329668232e+00, -1.477878885430061295e+01, -1.010576154393781449e-02
6.409674793475502064e+00, -1.477878885430061295e+01, -9.430315118857113266e-03, 1.275803863745350077e-02, 9.839001731793165992e-03, 1.107108630398896398e-01, -1.805423850735015654e-13, 9.938526574925292678e-01, 2.000000000000000000e+00, 3.865543057838029206e+00, 1.344569421619705718e-01, 6.411087246943750984e+00, -1.477878885430061118e+01, 3.249295485368396651e-03
6.337199425578903700e+00, -1.477878885430061295e+01, -8.767165515400843906e-03, 1.833880292096731757e-02, 2.191356612506003762e-02, 1.103107556660616329e-01, 8.106196998072506975e-14, 9.938971461798159490e-01, 2.000000000000000000e+00, 3.737383631672802409e+00, 2.626163683271979243e-01, 6.339222392787126736e+00, -1.477878885430061118e+01, 9.459718372102630599e-03
6.266900580918399299e+00, -1.477878885430061295e+01, -8.123931099170512982e-03, 1.926050098246536238e-02, 3.901252837860633843e-02, 8.028988184955712648e-02, -9.106596845819240453e-14, 9.967715560109970951e-01, 2.000000000000000000e+00, 3.611161073573197378e+00, 3.888389264268026779e-01, 6.268447004266644029e+00, -1.477878885430061295e+01, 1.107438843467287853e-02
6.197746198415042151e+00, -1.477878885430061295e+01, -7.491168511475991207e-03, 1.727137233491900237e-02, 5.777785808865907452e-02, 5.381610706278745077e-02, -3.074459487013975264e-14, 9.985508633117327060e-01, 2.000000000000000000e+00, 3.486534752934444370e+00, 5.134652470655552969e-01, 6.198675676437739313e+00, -1.477878885430061473e+01, 9.755175244135758095e-03
6.128999569705086969e+00, -1.477878885430061295e+01, -6.862136870919095105e-03, 1.420215168613973497e-02, 7.471847964887806670e-02, 3.806186028000295429e-02, 0.000000000000000000e+00, 9.992753848624640334e-01, 2.000000000000000000e+00, 3.363180199231864620e+00, 6.368198007681353801e-01, 6.129540130018240163e+00, -1.477878885430061295e+01, 7.329723721123282409e-03
6.060459253225469745e+00, -1.477878885430061295e+01, -6.234992987233360998e-03, 1.096751551991249733e-02, 8.860750953319564138e-02, 2.982506539054463959e-02, 0.000000000000000000e+00, 9.995551337842499828e-01, 2.000000000000000000e+00, 3.240785599282534513e+00, 7.592144007174654874e-01, 6.060786360093022296e+00, -1.477878885430061295e+01, 4.727643455553633134e-03
5.992041589460436413e+00, -1.477878885430061295e+01, -5.608971375864413300e-03, 8.041435250686046129e-03, 9.932105461665770296e-02, 2.620770301772744337e-02, 3.576999552121806697e-14, 9.996565191617241553e-01, 2.000000000000000000e+00, 3.119048565961336728e+00, 8.809514340386629394e-01, 5.992252337007322183e+00, -1.477878885430061473e+01, 2.429701795900799516e-03
5.923604944295325581e+00, -1.477878885430061295e+01, -4.982776084688110216e-03, 6.092733404106332080e-03, 1.058601625514021122e-01, 2.640440089910387617e-02, 1.678022021303539665e-14, 9.996513430257369937e-01, 2.000000000000000000e+00, 2.997673105458825038e+00, 1.002326894541174962e+00, 5.923765819270698785e+00, -1.477878885430061473e+01, 1.107833045424558988e-03
5.855118415908950880e+00, -1.477878885430061295e+01, -4.356124362046043599e-03, 4.783159526204022564e-03, 1.093608986240744985e-01, 2.814902942820210474e-02, 0.000000000000000000e+00, 9.996037375591640961e-01, 2.000000000000000000e+00, 2.876366717420863139e+00, 1.123633282579136639e+00, 5.855253057207213452e+00, -1.477878885430061295e+01, 4.251397776892269775e-04
5.786473642443681342e+00, -1.477878885430061295e+01, -3.728024696960039082e-03, 3.788280149686710282e-03, 1.101729116091296895e-01, 3.081088776876869315e-02, -1.612335385763780698e-14, 9.995252318950733628e-01, 2.000000000000000000e+00, 2.754837567083531891e+00, 1.245162432916468109e+00, 5.786590362718209590e+00, -1.477878885430061118e+01, 5.845689813908580557e-05
5.717534474669134781e+00, -1.477878885430061295e+01, -3.097231323996125704e-03, 3.025749592500708973e-03, 1.085907686111275416e-01, 3.424665783041309919e-02, 1.635826748553120742e-14, 9.994134111704958690e-01, 2.000000000000000000e+00, 2.632791671075391804e+00, 1.367208328924608196e+00, 5.717638096480109233e+00, -1.477878885430061473e+01, -7.325660240723938510e-05
5.648157637472586146e+00, -1.477878885430061295e+01, -2.462433275898187959e-03, 2.434926886148059029e-03, 1.044487131601068569e-01, 3.868699329743482962e-02, 1.700697677986053244e-14, 9.992513780573956117e-01, 2.000000000000000000e+00, 2.509930039042737704e+00, 1.490069960957262296e+00, 5.648251837472709980e+00, -1.477878885430061473e+01, -2.932922944572438628e-05
5.578208391967478086e+00, -1.477878885430061295e+01, -1.822397691877997508e-03, 1.909260425764309956e-03, 9.722834927903191427e-02, 4.480535893780714790e-02, 1.826994752633670572e-14, 9.989957356317664683e-01, 2.000000000000000000e+00, 2.385945711688056914e+00, 1.614054288311943308e+00, 5.578293937066160169e+00, -1.477878885430061473e+01, 8.494533167104079130e-05
5.507607797362192414e+00, -1.477878885430061295e+01, -1.176402263706197507e-03, 1.376148081212974711e-03, 8.532824870336744305e-02, 5.472271929149794684e-02, 0.000000000000000000e+00, 9.985015893794780828e-01, 2.000000000000000000e+00, 2.260520632112488215e+00, 1.739479367887511785e+00, 5.507683103927343282e+00, -1.477878885430061295e+01, 1.976837826065253045e-04
5.436476420584178904e+00, -1.477878885430061295e+01, -5.255501787476690723e-04, 1.014629952917343305e-03, 6.514807334870179045e-02, 7.559376957111191286e-02, 0.000000000000000000e+00, 9.971386974749449905e-01, 2.000000000000000000e+00, 2.133322281316297975e+00, 1.866677718683701803e+00, 5.436553120287039853e+00, -1.477878885430061118e+01, 4.861766109233826849e-04
5.379039241470533916e+00, -1.477878885430061295e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.379039241470533916e+00, -1.477878885430061295e+01, 0.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.186912459913730622e+00, 0.000000000000000000e+00, -3.831024826889082441e-02, 2.082006274944027790e+00, 0.000000000000000000e+00, 1.056582200350962217e-02, 1.756843381469696208e+00, 0.000000000000000000e+00, 8.438527570722057641e-03, 9.974903132832689534e-02, 3.689752221718178848e-01, 4.187087725627834267e+00, 2.060516429212380374e-01, 1.257715280249230183e+01, -2.043553590043272195e-01, 1.269112094836841349e-02, 1.000747682932475735e+00, -2.072503869659620551e-02, 1.166448924909400553e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.241994414390124923e+00, 4.238342324332047717e+00, 1.000000000000000000e+00, 9.999581413799785157e-01, -9.149616817055434767e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.149616817055434767e-03, -9.999581413799785157e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 9.999581413799785157e-01, 0.000000000000000000e+00, -9.149616817055434767e-03, 0.000000000000000000e+00, -9.149616817055434767e-03, 0.000000000000000000e+00, -9.999581413799785157e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.985608272654364348e-02, 3.799510805300583827e-01, 1.800000000000000000e+02, 5.304276152650018172e-01, 2.474458569534725063e-03, 1.854580556402419351e-03
1.075807848294106472e+00, -2.955757770860122147e+00, 0.000000000000000000e+00, 4.646228783196917789e+00, -2.955757770860122147e+00, -3.266935092390022000e-02, 2.851254280917236983e+00, -2.955757770860122147e+00, 9.010083787747712875e-03, 2.573969189998893903e+00, -2.955757770860122147e+00, 7.196017539588452777e-03, 9.974903132832690922e-02, 3.689752221718179959e-01, 3.570570394052196228e+00, 1.277770038037651101e-01, 7.799359804662602258e+00, -1.267251020890757807e-01, 6.711230285577234923e-03, 5.292084273124147975e-01, -1.095967077582994491e-02, 8.482362067488536939e-01, -1.243646601309059636e-17, 1.000000000000000000e+00, -1.359176639682221133e-15, 3.617392483814043658e+00, 3.614278136684899501e+00, 1.199999999999999956e+00, 9.999581413799785157e-01, -9.149616817055433032e-03, -1.243646601309059636e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.359233535322296573e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.149616817055433032e-03, -9.999581413799785157e-01, -1.359176639682221133e-15, 0.000000000000000000e+00, -1.075762816462168647e+00, 9.843229580667958376e-03, 2.955757770860122147e+00, 1.000000000000000000e+00, 9.999581413799785157e-01, 0.000000000000000000e+00, -9.149616817055433032e-03, 0.000000000000000000e+00, -9.149616817055433032e-03, -1.359233535322296573e-15, -9.999581413799785157e-01, 0.000000000000000000e+00, -1.243646601309059636e-17, 1.000000000000000000e+00, -1.359176639682221133e-15, 0.000000000000000000e+00, 1.075807848294106472e+00, -2.955757770860122147e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.985608272654364348e-02, 3.799510805300583827e-01, 1.800000000000000000e+02, 5.304276152650018172e-01, 2.474458569534726798e-03, 1.854580556402419351e-03
2.151615696588212945e+00, -5.911515541720244293e+00, 0.000000000000000000e+00, 5.105545106480105844e+00, -5.911515541720244293e+00, -2.702845357890962252e-02, 3.620502286890448396e+00, -5.911515541720244293e+00, 7.454345571985779295e-03, 3.391094998528092042e+00, -5.911515541720244293e+00, 5.953507508454851382e-03, 9.974903132832689534e-02, 3.689752221718177738e-01, 2.954053062476558633e+00, 7.235937011490282955e-02, 4.416731852873879483e+00, -7.176368432456606272e-02, 3.144306772082284748e-03, 2.479416695650345503e-01, -5.134761522681156876e-03, 5.806015503814868639e-01, -3.006396731123715570e-17, 1.000000000000000000e+00, -3.285679550974686418e-15, 2.992790553237961504e+00, 2.990213949037751284e+00, 1.399999999999999911e+00, 9.999581413799784047e-01, -9.149616817055434767e-03, -3.006396731123715570e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.285817090743748263e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.149616817055433032e-03, -9.999581413799785157e-01, -3.285679550974686418e-15, 0.000000000000000000e+00, -2.151525632924336850e+00, 1.968645916132453003e-02, 5.911515541720244293e+00, 1.000000000000000000e+00, 9.999581413799784047e-01, 0.000000000000000000e+00, -9.149616817055433032e-03, 0.000000000000000000e+00, -9.149616817055434767e-03, -3.285817090743748263e-15, -9.999581413799785157e-01, 0.000000000000000000e+00, -3.006396731123715570e-17, 1.000000000000000000e+00, -3.285679550974686418e-15, 0.000000000000000000e+00, 2.151615696588212945e+00, -5.911515541720244293e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.985608272654364348e-02, 3.799510805300583827e-01, 1.800000000000000000e+02, 5.304276152650018172e-01, 2.474458569534725063e-03, 1.854580556402419351e-03
3.227423544882320972e+00, -8.867273312580369549e+00, 0.000000000000000000e+00, 5.564861429763293899e+00, -8.867273312580369549e+00, -2.138755623391901811e-02, 4.389750292863661585e+00, -8.867273312580369549e+00, 5.898607356223840512e-03, 4.208220807057291957e+00, -8.867273312580369549e+00, 4.710997477321215293e-03, 9.974903132832690922e-02, 3.689752221718175518e-01, 2.337535730900919262e+00, 3.585210632041542500e-02, 2.188370901053316331e+00, -3.555696015959618206e-02, 1.232777715070250413e-03, 9.720965129451022979e-02, -2.013168572979129496e-03, 3.635449558072998411e-01, -7.598647886483982764e-17, 1.000000000000000000e+00, -8.304533369534866563e-15, 2.368188622661878906e+00, 2.366149761390601292e+00, 1.600000000000000089e+00, 9.999581413799785157e-01, -9.149616817055434767e-03, -7.598647886483982764e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.304881000392985244e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.149616817055434767e-03, -9.999581413799785157e-01, -8.304533369534866563e-15, 0.000000000000000000e+00, -3.227288449386507274e+00, 2.952968874194230806e-02, 8.867273312580369549e+00, 1.000000000000000000e+00, 9.999581413799785157e-01, 0.000000000000000000e+00, -9.149616817055434767e-03, 0.000000000000000000e+00, -9.149616817055434767e-03, -8.304881000392985244e-15, -9.999581413799785157e-01, 0.000000000000000000e+00, -7.598647886483982764e-17, 1.000000000000000000e+00, -8.304533369534866563e-15, 0.000000000000000000e+00, 3.227423544882320972e+00, -8.867273312580369549e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.985608272654364348e-02, 3.799510805300583827e-01, 1.800000000000000000e+02, 5.304276152650018172e-01, 2.474458569534725063e-03, 1.854580556402419351e-03
4.303231393176427666e+00, -1.182303108344049036e+01, 0.000000000000000000e+00, 6.024177753046481065e+00, -1.182303108344049036e+01, -1.574665888892841370e-02, 5.158998298836871221e+00, -1.182303108344049036e+01, 4.342869140461936422e-03, 5.025346615586490984e+00, -1.182303108344049036e+01, 3.468487446187613031e-03, 9.974903132832696473e-02, 3.689752221718176628e-01, 1.721018399325280779e+00, 1.430857688606704085e-02, 8.733789031280074777e-01, -1.419078404296411113e-02, 3.622378238498492973e-04, 2.856395935103305667e-02, -5.915468733771760048e-04, 1.970664230262931527e-01, -2.064139575515825918e-16, 1.000000000000000000e+00, -2.255890290000062091e-14, 1.743586692085796530e+00, 1.742085573743452409e+00, 1.800000000000000044e+00, 9.999581413799785157e-01, -9.149616817055434767e-03, -2.064139575515825918e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.255984722407331766e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.149616817055434767e-03, -9.999581413799785157e-01, -2.255890290000062091e-14, 0.000000000000000000e+00, -4.303051265848676366e+00, 3.937291832242120759e-02, 1.182303108344049214e+01, 1.000000000000000000e+00, 9.999581413799785157e-01, 0.000000000000000000e+00, -9.149616817055434767e-03, 0.000000000000000000e+00, -9.149616817055434767e-03, -2.255984722407331766e-14, -9.999581413799785157e-01, 0.000000000000000000e+00, -2.064139575515825918e-16, 1.000000000000000000e+00, -2.255890290000062091e-14, 0.000000000000000000e+00, 4.303231393176427666e+00, -1.182303108344049036e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.985608272654364348e-02, 3.799510805300583827e-01, 1.800000000000000000e+02, 5.304276152650018172e-01, 2.474458569534726798e-03, 1.854580556402419351e-03
5.379039241470533916e+00, -1.477878885430061295e+01, 0.000000000000000000e+00, 6.483494076329668232e+00, -1.477878885430061295e+01, -1.010576154393781449e-02, 5.928246304810082634e+00, -1.477878885430061295e+01, 2.787130924700009782e-03, 5.842472424115689122e+00, -1.477878885430061295e+01, 2.225977415054011636e-03, 9.974903132832696473e-02, 3.689752221718174408e-01, 1.104501067749642740e+00, 3.782146277621794162e-03, 2.308578130251048577e-01, -3.751010423468029240e-03, 6.144920985182089829e-05, 4.845525830809081953e-03, -1.003486813525304353e-04, 8.116595203846672935e-02, -3.216313946600401536e-16, 1.000000000000000000e+00, -3.515097277234484212e-14, 1.118984761509714376e+00, 1.118021386096303527e+00, 2.000000000000000000e+00, 9.999581413799784047e-01, -9.149616817055436502e-03, -3.216313946600401536e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.515244420514965456e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.149616817055434767e-03, -9.999581413799785157e-01, -3.515097277234484212e-14, 0.000000000000000000e+00, -5.378814082310843681e+00, 4.921614790284040836e-02, 1.477878885430061473e+01, 1.000000000000000000e+00, 9.999581413799784047e-01, 0.000000000000000000e+00, -9.149616817055434767e-03, 0.000000000000000000e+00, -9.149616817055436502e-03, -3.515244420514965456e-14, -9.999581413799785157e-01, 0.000000000000000000e+00, -3.216313946600401536e-16, 1.000000000000000000e+00, -3.515097277234484212e-14, 0.000000000000000000e+00, 5.379039241470533916e+00, -1.477878885430061295e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.985608272654364348e-02, 3.799510805300583827e-01, 1.800000000000000000e+02, 5.304276152650018172e-01, 2.474458569534725063e-03, 1.854580556402419351e-03
# DegenGeom Type, nXsecs
STICK_FACE, 5
# sweeple,sweepte,areaTop,areaBot
2.000087294719549291e+01, 8.833309479506644024e+00, 1.162936815484221498e+01, 1.161961731910351858e+01
2.000087294719549291e+01, 8.833309479506644024e+00, 9.780947687705221938e+00, 9.772746690625952581e+00
2.000087294719549291e+01, 8.833309479506644024e+00, 7.932527220568236892e+00, 7.925876062148393686e+00
2.000087294719549291e+01, 8.833309479506644024e+00, 6.084106753431230530e+00, 6.079005433670819691e+00
